92.5, 81.5, 26.5950920245
92.5, 81.5, 26.5950920245
100.9375, 82.0, 24.8780487805
100.9375, 82.0, 24.8780487805
120.961538462, 82.5, 20.0909090909
120.961538462, 80.5, 20.5900621118
100.9375, 82.0, 24.8780487805
100.9375, 78.0, 26.1538461538
75.5555555556, 84.0, 27.3214285714
75.5555555556, 83.0, 27.6506024096
129.861111111, 80.0, 28.6875
129.861111111, 81.0, 28.3333333333
106.25, 81.0, 31.4814814815
106.25, 77.0, 33.1168831169
120.961538462, 80.5, 20.5900621118
120.961538462, 78.5, 21.1146496815
118.055555556, 79.5, 14.4339622642
118.055555556, 79.5, 14.4339622642
92.7272727273, 79.5, 17.641509434
92.7272727273, 82.5, 17.0
100.9375, 81.0, 25.1851851852
100.9375, 81.0, 25.1851851852
137.214285714, 17.5, 255.0
136.944444444, 21.0, 218.571428571
149.635416667, 24.0, 255.0
148.333333333, 25.5, 255.0
140.25, 20.0, 255.0
140.25, 20.0, 255.0
146.902173913, 23.0, 255.0
146.902173913, 23.0, 255.0
148.75, 25.0, 255.0
146.818181818, 27.5, 255.0
150.304878049, 32.5, 160.846153846
150.304878049, 34.5, 151.52173913
156.71875, 43.0, 142.325581395
156.71875, 47.0, 130.212765957
156.71875, 51.0, 120.0
156.71875, 56.0, 109.285714286
143.537735849, 47.5, 142.263157895
143.537735849, 51.5, 131.213592233
143.285714286, 57.5, 77.6086956522
143.285714286, 60.5, 73.7603305785
147.631578947, 65.0, 74.5384615385
147.631578947, 66.0, 73.4090909091
151.25, 70.0, 61.9285714286
151.25, 72.0, 60.2083333333
145.208333333, 71.0, 43.0985915493
145.208333333, 74.0, 41.3513513514
119.910714286, 69.0, 51.7391304348
119.910714286, 71.0, 50.2816901408
129.573170732, 66.5, 78.6090225564
129.573170732, 67.5, 77.4444444444
108.8, 74.5, 42.7852348993
108.8, 74.5, 42.7852348993
136.0, 74.5, 42.7852348993
136.0, 77.5, 41.1290322581
120.416666667, 76.0, 30.1973684211
120.416666667, 75.0, 30.6
92.5, 77.5, 27.9677419355
92.5, 82.5, 26.2727272727
81.7307692308, 84.5, 19.6153846154
81.7307692308, 84.5, 19.6153846154
120.416666667, 79.0, 29.0506329114
120.416666667, 76.0, 30.1973684211
133.571428571, 79.0, 22.5949367089
133.571428571, 81.0, 22.037037037
133.571428571, 79.0, 22.5949367089
133.571428571, 81.0, 22.037037037
129.861111111, 80.0, 28.6875
129.861111111, 77.0, 29.8051948052
118.055555556, 83.5, 13.7425149701
118.055555556, 78.5, 14.6178343949
56.6666666667, 79.0, 19.3670886076
56.6666666667, 78.0, 19.6153846154
106.25, 76.0, 33.5526315789
106.25, 80.0, 31.875
92.7272727273, 79.5, 17.641509434
92.7272727273, 80.5, 17.4223602484
141.063829787, 23.5, 255.0
141.063829787, 23.5, 255.0
147.631578947, 28.0, 173.035714286
147.631578947, 25.0, 193.8
157.25, 31.0, 164.516129032
157.25, 30.0, 170.0
127.5, 21.0, 157.857142857
127.5, 23.0, 144.130434783
144.702380952, 28.0, 191.25
144.702380952, 33.0, 162.272727273
139.453125, 34.0, 120.0
139.453125, 34.0, 120.0
151.111111111, 44.5, 77.3595505618
151.111111111, 49.5, 69.5454545455
150.875, 54.0, 47.2222222222
150.875, 55.0, 46.3636363636
129.861111111, 59.0, 38.8983050847
129.861111111, 60.0, 38.25
139.642857143, 63.5, 42.1653543307
139.642857143, 64.5, 41.511627907
120.961538462, 69.5, 23.8489208633
120.961538462, 66.5, 24.9248120301
102.314814815, 70.5, 48.829787234
102.314814815, 70.5, 48.829787234
57.5, 74.5, 29.0939597315
57.5, 74.5, 29.0939597315
118.055555556, 75.5, 15.1986754967
118.055555556, 75.5, 15.1986754967
92.5, 76.5, 28.3333333333
92.5, 77.5, 27.9677419355
118.055555556, 75.5, 15.1986754967
118.055555556, 74.5, 15.4026845638
81.7307692308, 77.5, 21.3870967742
81.7307692308, 78.5, 21.1146496815
85.0, 78.5, 30.8598726115
85.0, 76.5, 31.6666666667
92.5, 77.5, 27.9677419355
92.5, 75.5, 28.7086092715
85.0, 78.5, 30.8598726115
85.0, 76.5, 31.6666666667
108.8, 76.5, 41.6666666667
108.8, 72.5, 43.9655172414
100.9375, 77.0, 26.4935064935
100.9375, 76.0, 26.8421052632
100.9375, 77.0, 26.4935064935
100.9375, 78.0, 26.1538461538
120.416666667, 75.0, 30.6
120.416666667, 75.0, 30.6
120.416666667, 76.0, 30.1973684211
120.416666667, 73.0, 31.4383561644
56.6666666667, 78.0, 19.6153846154
56.6666666667, 77.0, 19.8701298701
118.055555556, 79.5, 14.4339622642
118.055555556, 79.5, 14.4339622642
118.055555556, 79.5, 14.4339622642
118.055555556, 78.5, 14.6178343949
146.902173913, 23.0, 255.0
146.09375, 24.0, 255.0
144.166666667, 25.5, 255.0
143.846153846, 26.0, 255.0
137.446808511, 24.5, 244.591836735
137.446808511, 28.5, 210.263157895
157.25, 43.0, 118.604651163
157.25, 46.0, 110.869565217
154.416666667, 54.0, 70.8333333333
154.416666667, 59.0, 64.8305084746
151.25, 58.0, 74.7413793103
151.25, 64.0, 67.734375
157.25, 69.0, 73.9130434783
157.25, 76.0, 67.1052631579
143.285714286, 73.5, 60.7142857143
143.285714286, 71.5, 62.4125874126
139.642857143, 77.5, 34.5483870968
139.642857143, 79.5, 33.679245283
133.362068966, 73.5, 50.306122449
133.362068966, 74.5, 49.6308724832
151.25, 83.0, 52.2289156627
151.25, 80.0, 54.1875
143.285714286, 78.5, 56.847133758
143.285714286, 76.5, 58.3333333333
120.108695652, 76.5, 38.3333333333
120.108695652, 74.5, 39.3624161074
139.642857143, 78.5, 34.1082802548
139.642857143, 78.5, 34.1082802548
157.065217391, 84.5, 34.7041420118
157.065217391, 84.5, 34.7041420118
133.571428571, 79.0, 22.5949367089
133.571428571, 78.0, 22.8846153846
120.108695652, 76.5, 38.3333333333
120.108695652, 78.5, 37.3566878981
120.416666667, 79.0, 29.0506329114
120.416666667, 79.0, 29.0506329114
140.25, 84.0, 15.1785714286
140.25, 81.0, 15.7407407407
106.25, 81.0, 31.4814814815
106.25, 80.0, 31.875
126.129032258, 74.5, 53.0536912752
126.129032258, 71.5, 55.2797202797
102.314814815, 77.5, 44.4193548387
102.314814815, 78.5, 43.8535031847
136.0, 78.5, 40.6050955414
136.0, 75.5, 42.2185430464
142.678571429, 79.0, 45.1898734177
142.678571429, 77.0, 46.3636363636
118.055555556, 79.5, 14.4339622642
118.055555556, 80.5, 14.2546583851
0.0, 81.0, 0.0
0.0, 79.0, 0.0
140.25, 80.0, 15.9375
140.25, 84.0, 15.1785714286
129.431818182, 75.0, 37.4
129.431818182, 77.0, 36.4285714286
136.944444444, 19.0, 241.578947368
136.944444444, 18.0, 255.0
153.579545455, 26.0, 215.769230769
153.579545455, 26.0, 215.769230769
157.25, 31.0, 164.516129032
157.25, 28.0, 182.142857143
139.453125, 22.0, 185.454545455
139.453125, 21.0, 194.285714286
